320977.0020,4168146.9900,2942.2120
320977.0050,4168146.9850,2942.1900
320977.0170,4168146.9700,2942.2140
320977.0060,4168146.9680,2942.1890
320977.0240,4168146.9920,2942.2010
320977.0020,4168146.9120,2942.2200
320977.0060,4168146.9300,2942.2030
320977.0060,4168146.9380,2942.1930
320977.0160,4168146.9550,2942.1960
320977.0300,4168146.9760,2942.2030
320977.0310,4168146.9840,2942.1930
320977.0090,4168146.9020,2942.2130
320977.0090,4168146.9100,2942.2030
320977.0220,4168146.9290,2942.2080
320977.0300,4168146.9450,2942.2080
320977.0390,4168146.9610,2942.2090
320977.0460,4168146.9750,2942.2070
320977.0480,4168146.9840,2942.1990
320977.0520,4168146.9960,2942.1940
320977.0040,4168146.8770,2942.2030
320977.0160,4168146.8960,2942.2070
320977.0320,4168146.9190,2942.2160
320977.0410,4168146.9340,2942.2170
320977.0370,4168146.9380,2942.2010
320977.0430,4168146.9520,2942.1990
320977.0600,4168146.9750,2942.2100
320977.0550,4168146.9780,2942.1920
320977.0710,4168147.0000,2942.2030
320977.0050,4168146.8400,2942.2180
320977.0150,4168146.8580,2942.2210
320977.0160,4168146.8660,2942.2110
320977.0170,4168146.8750,2942.2020
320977.0330,4168146.8970,2942.2110
320977.0390,4168146.9110,2942.2080
320977.0480,4168146.9270,2942.2090
320977.0550,4168146.9410,2942.2080
320977.0570,4168146.9510,2942.2000
320977.0650,4168146.9660,2942.2000
320977.0720,4168146.9790,2942.1970
320977.0740,4168146.9900,2942.1900
320977.0020,4168146.8070,2942.2210
320977.0070,4168146.8190,2942.2160
320977.0080,4168146.8280,2942.2070
320977.0190,4168146.8460,2942.2110
320977.0250,4168146.8600,2942.2080
320977.0380,4168146.8800,2942.2140
320977.0360,4168146.8850,2942.2010
320977.0460,4168146.9020,2942.2030
320977.0570,4168146.9200,2942.2050
320977.0670,4168146.9380,2942.2090
320977.0660,4168146.9440,2942.1960
320977.0840,4168146.9690,2942.2090
320977.0780,4168146.9700,2942.1910
320977.0880,4168146.9870,2942.1930
320977.0000,4168146.7780,2942.2260
320977.0060,4168146.7910,2942.2230
320977.0230,4168146.8150,2942.2340
320977.0280,4168146.8280,2942.2300
320977.0280,4168146.8360,2942.2190
320977.0340,4168146.8490,2942.2150
320977.0440,4168146.8660,2942.2180
320977.0500,4168146.8790,2942.2150
320977.0480,4168146.8850,2942.2020
320977.0600,4168146.9040,2942.2070
320977.0660,4168146.9170,2942.2030
320977.0730,4168146.9310,2942.2020
320977.0820,4168146.9480,2942.2030
320977.0860,4168146.9590,2942.1980
320977.0880,4168146.9690,2942.1900
320977.1000,4168146.9880,2942.1950
320977.1000,4168146.9950,2942.1840
320977.0110,4168146.7670,2942.2350
320977.0130,4168146.7770,2942.2270
320977.0180,4168146.7890,2942.2220
320977.0220,4168146.8010,2942.2160
320977.0350,4168146.8210,2942.2230
320977.0370,4168146.8300,2942.2140
320977.0500,4168146.8500,2942.2200
320977.0580,4168146.8650,2942.2190
320977.0610,4168146.8760,2942.2130
320977.0700,4168146.8920,2942.2140
320977.0750,4168146.9050,2942.2100
320977.0780,4168146.9150,2942.2020
320977.0850,4168146.9300,2942.2020
320977.0890,4168146.9410,2942.1960
320977.1000,4168146.9580,2942.1990
320977.1070,4168146.9730,2942.1980
320977.1090,4168146.9830,2942.1900
320977.0030,4168146.7200,2942.2410
320977.0030,4168146.7280,2942.2300
320977.0150,4168146.7470,2942.2350
320977.0210,4168146.7600,2942.2320
320977.0170,4168146.7640,2942.2160
320977.0280,4168146.7830,2942.2190
320977.0360,4168146.7980,2942.2180
320977.0450,4168146.8140,2942.2190
320977.0570,4168146.8340,2942.2240
320977.0550,4168146.8400,2942.2110
320977.0640,4168146.8560,2942.2120
320977.0700,4168146.8690,2942.2100
320977.0820,4168146.8880,2942.2140
320977.0820,4168146.8960,2942.2030
320977.0890,4168146.9090,2942.2010
320977.1030,4168146.9310,2942.2090
320977.1030,4168146.9380,2942.1980
320977.1130,4168146.9560,2942.2010
320977.1190,4168146.9690,2942.1980
320977.1170,4168146.9750,2942.1850
320977.1350,4168146.9990,2942.1980
320977.0060,4168146.7100,2942.2290
320977.0250,4168146.7370,2942.2430
320977.0210,4168146.7400,2942.2280
320977.0330,4168146.7590,2942.2320
320977.0360,4168146.7700,2942.2250
320977.0490,4168146.7900,2942.2310
320977.0470,4168146.7960,2942.2180
320977.0630,4168146.8190,2942.2280
320977.0590,4168146.8230,2942.2120
320977.0750,4168146.8460,2942.2220
320977.0790,4168146.8570,2942.2160
320977.0780,4168146.8640,2942.2040
320977.0930,4168146.8860,2942.2120
320977.1030,4168146.9040,2942.2160
320977.1090,4168146.9170,2942.2130
320977.1090,4168146.9240,2942.2020
320977.1100,4168146.9320,2942.1920
320977.1270,4168146.9560,2942.2040
320977.1290,4168146.9660,2942.1960
320977.1350,4168146.9790,2942.1930
320977.1370,4168146.9880,2942.1850
320977.0030,4168146.6600,2942.2510
320977.0110,4168146.6760,2942.2510
320977.0050,4168146.6780,2942.2320
320977.0240,4168146.7040,2942.2450
320977.0350,4168146.7230,2942.2490
320977.0360,4168146.7310,2942.2380
320977.0430,4168146.7450,2942.2360
320977.0430,4168146.7530,2942.2260
320977.0490,4168146.7670,2942.2240
320977.0530,4168146.7790,2942.2180
320977.0640,4168146.7970,2942.2220
320977.0750,4168146.8160,2942.2250
320977.0770,4168146.8250,2942.2170
320977.0910,4168146.8460,2942.2240
320977.0890,4168146.8520,2942.2110
320977.0960,4168146.8660,2942.2090
320977.1010,4168146.8790,2942.2050
320977.1080,4168146.8930,2942.2040
320977.1130,4168146.9050,2942.1990
320977.1210,4168146.9210,2942.2000
320977.1240,4168146.9310,2942.1920
320977.1370,4168146.9500,2942.1980
320977.1420,4168146.9630,2942.1950
