320977.0000,4168146.9980,2944.8530
320977.0180,4168146.9890,2944.8460
320977.0500,4168147.0000,2944.8420
320977.0180,4168146.9060,2944.8650
320977.0090,4168146.9020,2944.8500
320977.0610,4168146.9850,2944.8330
320977.0070,4168146.8780,2944.8580
320977.0350,4168146.9100,2944.8670
320977.0270,4168146.9080,2944.8530
320977.0550,4168146.9450,2944.8550
320977.0870,4168146.9980,2944.8420
320977.0150,4168146.8610,2944.8700
320977.0150,4168146.8660,2944.8610
320977.0200,4168146.8770,2944.8560
320977.0820,4168146.9570,2944.8630
320977.1160,4168146.9860,2944.8600
320977.0990,4168146.9760,2944.8410
320977.0190,4168146.8430,2944.8470
320977.0290,4168146.8590,2944.8450
320977.0310,4168146.8670,2944.8380
320977.1140,4168146.9680,2944.8590
320977.0280,4168146.8230,2944.8700
320977.0550,4168146.8600,2944.8700
320977.0600,4168146.8700,2944.8650
320977.0430,4168146.8590,2944.8450
320977.0630,4168146.8840,2944.8500
320977.1060,4168146.9540,2944.8360
320977.1430,4168147.0000,2944.8450
320977.0010,4168146.7770,2944.8530
320977.0730,4168146.8680,2944.8660
320977.1020,4168146.9240,2944.8420
320977.1100,4168146.9380,2944.8390
320977.1270,4168146.9600,2944.8430
320977.0290,4168146.7980,2944.8540
320977.1040,4168146.8990,2944.8610
320977.0980,4168146.9040,2944.8400
320977.1440,4168146.9590,2944.8540
320977.1300,4168146.9520,2944.8360
320977.1550,4168146.9810,2944.8450
320977.1650,4168146.9960,2944.8430
320977.0680,4168146.8280,2944.8620
320977.1400,4168146.9370,2944.8510
320977.1600,4168146.9720,2944.8390
320977.0620,4168146.7960,2944.8660
320977.0480,4168146.7880,2944.8480
320977.0610,4168146.8060,2944.8480
320977.0870,4168146.8430,2944.8480
320977.0980,4168146.8590,2944.8470
320977.1300,4168146.9120,2944.8340
320977.0260,4168146.7250,2944.8680
320977.1060,4168146.8490,2944.8520
320977.1930,4168146.9780,2944.8440
320977.0730,4168146.7700,2944.8720
320977.0760,4168146.7790,2944.8660
320977.0920,4168146.8100,2944.8500
320977.1220,4168146.8570,2944.8450
320977.1420,4168146.8820,2944.8500
320977.1720,4168146.9230,2944.8540
320977.1720,4168146.9280,2944.8460
320977.1930,4168146.9540,2944.8510
320977.2130,4168146.9780,2944.8560
320977.0100,4168146.6530,2944.8840
320977.0510,4168146.7160,2944.8750
320977.1090,4168146.8140,2944.8540
320977.1760,4168146.9190,2944.8400
320977.1980,4168146.9510,2944.8380
320977.0060,4168146.6260,2944.8910
320977.0000,4168146.6260,2944.8780
320977.0470,4168146.6840,2944.8910
320977.0550,4168146.7040,2944.8790
320977.0600,4168146.7140,2944.8740
320977.1020,4168146.7730,2944.8760
320977.1170,4168146.7990,2944.8680
320977.1880,4168146.9140,2944.8490
320977.2180,4168146.9490,2944.8610
320977.2440,4168146.9960,2944.8460
320977.0020,4168146.6080,2944.8780
320977.1540,4168146.8340,2944.8670
320977.2440,4168146.9670,2944.8610
320977.0830,4168146.7020,2944.8790
320977.1160,4168146.7530,2944.8750
320977.1540,4168146.8020,2944.8840
320977.1530,4168146.8180,2944.8570
320977.2070,4168146.8990,2944.8520
320977.2320,4168146.9460,2944.8360
320977.0170,4168146.5710,2944.9060
320977.0370,4168146.6150,2944.8840
320977.1050,4168146.7180,2944.8760
320977.1520,4168146.7940,2944.8650
320977.1870,4168146.8560,2944.8460
320977.1980,4168146.8730,2944.8460
320977.2070,4168146.8870,2944.8430
320977.2730,4168146.9740,2944.8560
320977.0110,4168146.5570,2944.8830
320977.1190,4168146.7240,2944.8670
320977.1620,4168146.7900,2944.8620
320977.2010,4168146.8510,2944.8550
320977.2130,4168146.8680,2944.8540
320977.2290,4168146.8960,2944.8490
320977.2440,4168146.9320,2944.8250
320977.2680,4168146.9620,2944.8340
320977.0880,4168146.6430,2944.8900
320977.1420,4168146.7390,2944.8660
320977.2020,4168146.8270,2944.8640
320977.2110,4168146.8420,2944.8620
320977.2450,4168146.8980,2944.8520
320977.2650,4168146.9340,2944.8410
320977.1440,4168146.7170,2944.8760
320977.1630,4168146.7540,2944.8640
320977.2250,4168146.8500,2944.8550
320977.0640,4168146.5830,2944.8740
320977.1250,4168146.6680,2944.8800
320977.1360,4168146.6900,2944.8700
320977.1540,4168146.7200,2944.8650
320977.3310,4168146.9930,2944.8460
320977.0610,4168146.5520,2944.8810
320977.0720,4168146.5750,2944.8710
320977.1150,4168146.6300,2944.8810
320977.1400,4168146.6740,2944.8730
320977.2850,4168146.8940,2944.8620
320977.3420,4168146.9780,2944.8610
320977.3130,4168146.9560,2944.8320
320977.1950,4168146.7460,2944.8580
320977.2630,4168146.8550,2944.8470
320977.3070,4168146.9160,2944.8520
320977.1180,4168146.6000,2944.8730
320977.2250,4168146.7460,2944.8940
320977.2240,4168146.7720,2944.8510
320977.3510,4168146.9730,2944.8320
320977.0120,4168146.4090,2944.8910
320977.0590,4168146.4710,2944.9040
320977.0860,4168146.5170,2944.8960
320977.0910,4168146.5340,2944.8810
320977.2270,4168146.7440,2944.8700
320977.2340,4168146.7620,2944.8580
320977.2530,4168146.7880,2944.8630
320977.3450,4168146.9420,2944.8360
320977.1410,4168146.5920,2944.8800
320977.1750,4168146.6330,2944.8950
320977.3110,4168146.8630,2944.8530
320977.3970,4168146.9950,2944.8490
320977.1310,4168146.5500,2944.8900
320977.1880,4168146.6390,2944.8860
320977.2390,4168146.7320,2944.8610
320977.2790,4168146.7890,2944.8630
320977.3140,4168146.8430,2944.8630
320977.3960,4168146.9760,2944.8470
320977.1960,4168146.6330,2944.8830
320977.3130,4168146.8220,2944.8620
320977.3400,4168146.8660,2944.8560
320977.3830,4168146.9440,2944.8380
320977.1490,4168146.5300,2944.9030
320977.2560,4168146.7050,2944.8810
320977.2870,4168146.7610,2944.8690
320977.3240,4168146.8210,2944.8610
320977.3640,4168146.8900,2944.8480
320977.3770,4168146.9150,2944.8410
320977.0740,4168146.4000,2944.8960
320977.0920,4168146.4250,2944.8980
320977.1310,4168146.4720,2944.9150
320977.2050,4168146.6040,2944.8870
320977.2990,4168146.7650,2944.8590
320977.4320,4168146.9630,2944.8630
320977.4240,4168146.9600,2944.8490
320977.0160,4168146.2850,2944.9020
320977.0600,4168146.3560,2944.8950
320977.1340,4168146.4710,2944.8910
320977.1700,4168146.5210,2944.8980
320977.1740,4168146.5310,2944.8910
320977.2870,4168146.7200,2944.8670
320977.4180,4168146.9340,2944.8440
320977.0630,4168146.3350,2944.9060
320977.1220,4168146.4230,2944.9100
320977.3540,4168146.8010,2944.8720
320977.3570,4168146.8100,2944.8660
320977.4090,4168146.8980,2944.8540
320977.0860,4168146.3520,2944.9030
320977.1440,4168146.4560,2944.8800
320977.3660,4168146.8060,2944.8630
320977.0630,4168146.2930,2944.9060
320977.0610,4168146.2970,2944.8960
320977.1270,4168146.3930,2944.9040
320977.1540,4168146.4460,2944.8870
320977.1970,4168146.5030,2944.8980
320977.2070,4168146.5260,2944.8880
320977.2270,4168146.5530,2944.8930
320977.2280,4168146.5660,2944.8760
320977.2650,4168146.6230,2944.8760
320977.2770,4168146.6410,2944.8760
320977.3090,4168146.6810,2944.8900
320977.3860,4168146.8130,2944.8690
320977.4520,4168146.9150,2944.8680
320977.4900,4168146.9880,2944.8470
320977.0250,4168146.2140,2944.9090
320977.1890,4168146.4710,2944.9020
320977.1990,4168146.4880,2944.9000
320977.2110,4168146.5060,2944.8990
320977.2280,4168146.5360,2944.8940
320977.2590,4168146.5870,2944.8890
320977.2600,4168146.5940,2944.8810
320977.2960,4168146.6380,2944.8980
320977.2890,4168146.6360,2944.8840
320977.3910,4168146.8130,2944.8560
320977.4780,4168146.9540,2944.8460
320977.5010,4168146.9880,2944.8470
320977.0180,4168146.1840,2944.9030
320977.2620,4168146.5760,2944.8810
320977.2990,4168146.6220,2944.8990
320977.2870,4168146.6140,2944.8810
320977.3060,4168146.6400,2944.8860
320977.4010,4168146.8150,2944.8450
320977.4310,4168146.8520,2944.8580
320977.4930,4168146.9450,2944.8630
320977.5130,4168146.9820,2944.8540
320977.4970,4168146.9700,2944.8330
320977.1160,4168146.3120,2944.9040
320977.1560,4168146.3730,2944.9040
320977.1760,4168146.4130,2944.8900
320977.2380,4168146.5040,2944.8980
320977.2230,4168146.4940,2944.8790
320977.2400,4168146.5180,2944.8820
320977.2680,4168146.5650,2944.8750
320977.3810,4168146.7270,2944.8960
320977.3810,4168146.7500,2944.8630
320977.3900,4168146.7660,2944.8610
320977.4130,4168146.8000,2944.8600
320977.4140,4168146.8080,2944.8540
320977.4890,4168146.9250,2944.8510
320977.0850,4168146.2330,2944.9190
320977.2170,4168146.4390,2944.9180
320977.2080,4168146.4350,2944.9030
320977.2080,4168146.4410,2944.8940
320977.3370,4168146.6450,2944.8890
320977.3270,4168146.6410,2944.8740
320977.3680,4168146.7070,2944.8700
320977.3770,4168146.7230,2944.8680
320977.3800,4168146.7320,2944.8620
320977.4920,4168146.9170,2944.8450
320977.2510,4168146.4980,2944.8800
320977.2540,4168146.5060,2944.8730
320977.3340,4168146.6280,2944.8780
320977.3910,4168146.7240,2944.8690
320977.4050,4168146.7450,2944.8700
320977.4550,4168146.8370,2944.8480
320977.5130,4168146.9150,2944.8670
320977.5110,4168146.9300,2944.8410
320977.5360,4168146.9610,2944.8520
320977.2670,4168146.4940,2944.8910
320977.3730,4168146.6740,2944.8720
320977.3940,4168146.7130,2944.8620
320977.4420,4168146.8100,2944.8310
320977.0600,4168146.1370,2944.9120
320977.2220,4168146.4030,2944.8950
320977.3780,4168146.6620,2944.8760
320977.4910,4168146.8510,2944.8590
320977.1680,4168146.2800,2944.9190
320977.2860,4168146.4890,2944.8860
320977.4150,4168146.7100,2944.8590
320977.4690,4168146.7910,2944.8660
320977.4980,4168146.8330,2944.8700
320977.2330,4168146.3780,2944.8920
320977.2640,4168146.4180,2944.9050
320977.2820,4168146.4620,2944.8830
320977.2050,4168146.2970,2944.9170
320977.2460,4168146.3610,2944.9180
320977.2880,4168146.4320,2944.9120
320977.3090,4168146.4790,2944.8920
320977.3740,4168146.5910,2944.8780
320977.4290,4168146.6750,2944.8840
320977.4620,4168146.7330,2944.8750
320977.4970,4168146.7880,2944.8760
320977.1260,4168146.1490,2944.9160
320977.2270,4168146.3120,2944.9120
320977.3100,4168146.4650,2944.8830
320977.3750,4168146.5550,2944.9030
320977.5090,4168146.7880,2944.8750
320977.5320,4168146.8410,2944.8520
320977.0780,4168146.0470,2944.9220
320977.0900,4168146.0730,2944.9110
320977.1280,4168146.1230,2944.9270
320977.3680,4168146.5330,2944.8900
320977.3970,4168146.5820,2944.8850
320977.4170,4168146.6220,2944.8740
320977.4360,4168146.6490,2944.8800
320977.5430,4168146.8330,2944.8600
320977.0760,4168146.0250,2944.9210
320977.2390,4168146.2920,2944.9130
320977.3170,4168146.4160,2944.9140
320977.5040,4168146.7570,2944.8550
320977.5490,4168146.8230,2944.8640
320977.0710,4168145.9980,2944.9170
320977.1490,4168146.1250,2944.9130
320977.3120,4168146.4020,2944.8920
320977.3220,4168146.4190,2944.8900
320977.4710,4168146.6730,2944.8700
320977.5260,4168146.7460,2944.8950
320977.5050,4168146.7280,2944.8710
320977.1160,4168146.0380,2944.9270
320977.1230,4168146.0590,2944.9140
320977.2580,4168146.2760,2944.9150
320977.3290,4168146.3990,2944.9030
320977.3670,4168146.4600,2944.9050
320977.3780,4168146.4900,2944.8870
320977.4180,4168146.5580,2944.8810
320977.4440,4168146.5990,2944.8830
320977.4770,4168146.6580,2944.8740
320977.5010,4168146.6910,2944.8840
320977.5380,4168146.7600,2944.8700
320977.5570,4168146.7930,2944.8680
320977.0710,4168145.9460,2944.9250
320977.0730,4168145.9550,2944.9180
320977.2980,4168146.3270,2944.9080
320977.3210,4168146.3590,2944.9150
320977.3660,4168146.4400,2944.9030
320977.3820,4168146.4750,2944.8880
320977.5190,4168146.7090,2944.8710
320977.5630,4168146.7870,2944.8640
320977.1580,4168146.0510,2944.9450
320977.1470,4168146.0500,2944.9190
320977.1950,4168146.1180,2944.9330
320977.2320,4168146.1990,2944.9040
320977.2710,4168146.2550,2944.9130
320977.3110,4168146.3200,2944.9150
320977.4050,4168146.4920,2944.8860
320977.5010,4168146.6470,2944.8890
320977.5030,4168146.6550,2944.8820
320977.5970,4168146.8110,2944.8790
320977.2440,4168146.1960,2944.9040
320977.2970,4168146.2870,2944.8960
320977.3330,4168146.3350,2944.9120
320977.3340,4168146.3480,2944.8960
320977.3730,4168146.4050,2944.9060
320977.4850,4168146.6080,2944.8770
320977.5320,4168146.6840,2944.8790
320977.5770,4168146.7570,2944.8800
320977.3100,4168146.2720,2944.9230
320977.3400,4168146.3430,2944.8910
320977.3830,4168146.4040,2944.9050
320977.3770,4168146.4030,2944.8920
320977.4130,4168146.4680,2944.8830
320977.2290,4168146.1070,2944.9380
320977.3780,4168146.3670,2944.9170
320977.3930,4168146.4010,2944.9020
320977.1950,4168146.0310,2944.9320
320977.3460,4168146.2950,2944.9120
320977.4430,4168146.4730,2944.8870
320977.5470,4168146.6500,2944.8800
320977.6140,4168146.7530,2944.8890
320977.1800,4168145.9870,2944.9310
320977.2010,4168146.0230,2944.9270
320977.2270,4168146.0610,2944.9350
320977.3620,4168146.3000,2944.9140
320977.4130,4168146.4010,2944.8890
320977.4160,4168146.4170,2944.8750
320977.4720,4168146.4980,2944.8900
320977.5170,4168146.5800,2944.8810
320977.5350,4168146.6060,2944.8860
320977.2440,4168146.0640,2944.9360
320977.2470,4168146.0750,2944.9300
320977.2960,4168146.1640,2944.9190
320977.3800,4168146.3000,2944.9250
320977.5000,4168146.5160,2944.9000
320977.5270,4168146.5650,2944.8950
320977.5830,4168146.6630,2944.8870
320977.4100,4168146.3360,2944.9110
320977.4340,4168146.3870,2944.8930
320977.4440,4168146.4110,2944.8840
320977.5110,4168146.5130,2944.8990
320977.5340,4168146.5680,2944.8740
320977.5480,4168146.5670,2944.8840
320977.5830,4168146.6300,2944.8780
320977.7590,4168146.9470,2944.8460
320977.7640,4168146.9570,2944.8420
320977.1830,4168145.9000,2944.9310
320977.3010,4168146.1060,2944.9210
320977.3110,4168146.1240,2944.9190
320977.3920,4168146.2700,2944.9050
320977.5400,4168146.5380,2944.8770
320977.5910,4168146.6150,2944.8910
320977.6100,4168146.6530,2944.8800
320977.7770,4168146.9540,2944.8510
320977.7770,4168146.9610,2944.8430
320977.7860,4168146.9760,2944.8430
320977.2000,4168145.9110,2944.9240
320977.4130,4168146.2850,2944.9030
320977.4720,4168146.3960,2944.8850
320977.5930,4168146.6130,2944.8670
320977.2140,4168145.9120,2944.9240
320977.3830,4168146.2050,2944.9160
320977.4450,4168146.3260,2944.8910
320977.4700,4168146.3630,2944.9000
320977.4940,4168146.4150,2944.8840
320977.5480,4168146.5020,2944.8900
320977.5660,4168146.5400,2944.8790
320977.5960,4168146.5930,2944.8770
320977.3410,4168146.1010,2944.9290
320977.4100,4168146.2330,2944.9070
320977.4660,4168146.3300,2944.9040
320977.5970,4168146.5450,2944.9170
320977.5640,4168146.5170,2944.8750
320977.5890,4168146.5520,2944.8860
320977.6130,4168146.5920,2944.8870
320977.7790,4168146.8960,2944.8560
320977.1840,4168145.7880,2944.9570
320977.1710,4168145.7910,2944.9200
320977.2250,4168145.8710,2944.9380
320977.2900,4168145.9900,2944.9280
320977.3990,4168146.1840,2944.9160
320977.5410,4168146.4320,2944.9070
320977.5480,4168146.4460,2944.9030
320977.5680,4168146.4820,2944.9020
320977.8190,4168146.9260,2944.8790
320977.8070,4168146.9240,2944.8540
320977.8230,4168146.9470,2944.8590
320977.1290,4168145.6780,2944.9490
320977.1670,4168145.7450,2944.9450
320977.3080,4168146.0100,2944.9130
320977.4700,4168146.2990,2944.8970
320977.4970,4168146.3490,2944.8910
320977.5080,4168146.3680,2944.8910
320977.6020,4168146.5330,2944.8850
320977.8010,4168146.8890,2944.8640
320977.7970,4168146.8890,2944.8520
320977.7910,4168146.8870,2944.8390
320977.8140,4168146.9190,2944.8500
320977.8360,4168146.9620,2944.8450
320977.2540,4168145.8700,2944.9480
320977.2670,4168145.9050,2944.9290
320977.2960,4168145.9540,2944.9310
320977.3840,4168146.1060,2944.9300
320977.5710,4168146.4470,2944.9020
320977.5740,4168146.4610,2944.8870
320977.6210,4168146.5420,2944.8900
320977.8570,4168146.9670,2944.8610
320977.1370,4168145.6470,2944.9440
320977.1480,4168145.6670,2944.9420
320977.2320,4168145.8060,2944.9520
320977.2480,4168145.8380,2944.9440
320977.3620,4168146.0500,2944.9230
320977.4110,4168146.1350,2944.9220
320977.4200,4168146.1510,2944.9200
320977.4890,4168146.2790,2944.9090
320977.5600,4168146.4070,2944.9020
320977.5760,4168146.4440,2944.8890
320977.5910,4168146.4660,2944.8910
320977.6160,4168146.5080,2944.8930
320977.7960,4168146.8390,2944.8650
320977.8140,4168146.8710,2944.8640
320977.8240,4168146.8930,2944.8560
320977.8290,4168146.9050,2944.8520
320977.8550,4168146.9450,2944.8580
320977.8650,4168146.9620,2944.8580
320977.1460,4168145.6370,2944.9510
320977.2270,4168145.7720,2944.9580
320977.2700,4168145.8590,2944.9410
